date,published_at,source_id,source_name,author,content,title,url,url_image
2021-08-08,2021-08-08T13:01:00,,Stuckincustoms.com,Stu Davidson,"Passport Sunday
Today for Passport Members, we have a special treat! I just did my 3rd NFT drop, this time on OpenSea, and it made about $80K in three days. I made video that talks a little bit abou… [+201 chars]",The OpenSea Drop,https://stuckincustoms.com/2021/08/08/the-opensea-drop/,https://i1.wp.com/www.stuckincustoms.com/wp-content/themes/awesome/assets/images/passport_logo_white_150px.png?w=900&ssl=1
2021-08-08,2021-08-08T04:13:43,,Forbes,"Jason Brett, Contributor, 
 Jason Brett, Contributor
 https://www.forbes.com/sites/jasonbrett/","Several U.S. Senators have been negotiating over the amendment language in a cryptocurrency tax reporting provision of the Infrastructure Investment and Jobs Act, which is one of many offsets designe… [+2822 chars]",U.S. Senators Forge Crypto Tax Reporting Rules Over The Weekend,https://www.forbes.com/sites/jasonbrett/2021/08/08/us-senators-forge-crypto-tax-reporting-rules-over-the-weekend/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F610f569c48f0a021100a3c09%2F0x0.jpg
2021-08-08,2021-08-08T09:42:55,,Cointelegraph,Cointelegraph By Yashu Gola,"Bitcoin (BTC) reached its highest level in more than two months with just a few days remaining before the July inflation report.
The top cryptocurrency climbed 1.65% to $45,363 on Aug.8, continuing … [+4345 chars]","Bitcoin hits $45K ahead of July inflation report, but one fractal hints at looming correction",https://cointelegraph.com/news/bitcoin-hits-45k-ahead-of-july-inflation-report-but-one-fractal-hints-at-looming-correction,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvNjNjNjRkZTMtZmZmMy00MTNhLTk4NGQtNzJlYWI0ZmVmNTdhLmpwZw==.jpg
2021-08-08,2021-08-08T04:48:06,,HYPEBEAST,"info@hypebeast.com (HYPEBEAST), HYPEBEAST","Though Marvel fans are constantly eager to know more about other upcoming MCU films, the one that has kept fans on their toes is the release of Ryan Reynolds‘ R-rated Deadpool franchise. When Disney … [+1330 chars]",Ryan Reynolds Has Revealed New Updates Regarding 'Deadpool 3',https://hypebeast.com/2021/8/ryan-reynolds-deadpool-3-update-revealed,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2021%2F08%2Fryan-reynolds-deadpool-3-update-revealed-tw.jpg?w=960&cbr=1&q=90&fit=max
2021-08-08,2021-08-08T23:00:31,,Yahoo Entertainment,GOBankingRates,"Sheldon Cooper/SOPA Images/Shutterstock
Bitcoin has been around since 2009, but its only been the last few years where its been on the map of the average investor. Thats likely due to the fact that … [+3135 chars]",Will Bitcoin Ever Run Out?,https://finance.yahoo.com/news/bitcoin-ever-run-230031098.html,https://s.yimg.com/uu/api/res/1.2/.oJcMnWBpEC9ZPP0PQ5rCQ--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/gobankingrates_644/b2b0817e53835c5718a58f4421f4a281
2021-08-08,2021-08-08T00:09:52,,Yahoo Entertainment,Bob Mason,"Bitcoin, BTC to USD, rose by 4.00% on Saturday. Following a 4.80% rally on Friday, Bitcoin ended the day at $44,568.0.
A bullish start to the day saw Bitcoin rally to a mid-day high $44,553.0 before… [+2831 chars]","The Crypto Daily – Movers and Shakers – August 8th, 2021",https://finance.yahoo.com/news/crypto-daily-movers-shakers-august-000952334.html,https://s.yimg.com/uu/api/res/1.2/vmJokTFpcszxCElPS1A6gg--~B/aD00MTA7dz02MTU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/fx_empire_176/72e8248ecd718262b40890f90ce65da3
2021-08-08,2021-08-08T14:22:24,rt,RT,RT,"The London hard fork, the latest software upgrade activated by ethereum, the second-largest blockchain network, sent its price up, having pushed bitcoin back up over the $40,000 level.
Boom Bust co-… [+160 chars]",What is ethereum’s London hard fork & how it will impact the crypto world? RT’s Boom Bust finds out,https://www.rt.com/business/531469-ethereum-london-hard-fork-bitcoin/,https://cdni.rt.com/files/2021.08/article/610fe76285f5406af8744824.jpg
2021-08-08,2021-08-08T11:39:00,,Investing.com,Investing.com,"By Noreen Burke
Investing.com -- Against a background of a resurgence of the coronavirus pandemic the main U.S. economic data in the coming week will be the reports on consumer and producer price in… [+4338 chars]",Top 5 Things to Watch in Markets in the Week Ahead By Investing.com - Investing.com,https://www.investing.com/news/economy/top-5-things-to-watch-in-markets-in-the-week-ahead-2583375,https://i-invdn-com.investing.com/news/WallStreet_800x533_L_1605553933.jpg
2021-08-08,2021-08-08T12:07:00,,Cointelegraph,Cointelegraph By Shiraz Jagati,"Despite the recent slight recovery of the cryptocurrency market, there is no denying the fact that the crypto industry has been faced with a great deal of volatility over the last few months, made ev… [+9394 chars]",What bear market? Investors throw record cash behind blockchain firms in 2021,https://cointelegraph.com/news/what-bear-market-investors-throw-record-cash-behind-blockchain-firms-in-2021,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvMDQ1NGNlYTItM2MzNi00NWE5LTgyNWItYWY0NWU2NWRlMmMyLmpwZw==.jpg
2021-08-08,2021-08-08T11:00:00,,Yahoo Entertainment,BeInCrypto,"BeInCrypto 
Dogecoin (DOGE) and Shiba Inu (SHIB) saw the biggest gains over the weekend as market sentiment appears to have shifted in favor of bullish sentiment.
Following a weekend that finally s… [+628 chars]",DOGE and SHIB See Biggest Gains in Top 100 Over Weekend,https://finance.yahoo.com/news/doge-shib-see-biggest-gains-110000411.html,https://s.yimg.com/uu/api/res/1.2/QocldHwYhwMeHJPBDxQXBA--~B/aD03MjA7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/beincrypto_articles_718/64ef0a50dcb0b3a09ff0bab8f4bc3fd0
2021-08-08,2021-08-08T13:38:00,,Cointelegraph,Cointelegraph By Brad Yasar,"Cryptocurrency is a new technology that has entered the common discourse, setting the stage for a complete upheaval of our long-established financial systems. Of course, some skepticism is unavoidabl… [+10347 chars]",Bitcoin can't be viewed as an untraceable 'crime coin' anymore,https://cointelegraph.com/news/bitcoin-can-t-be-viewed-as-an-untraceable-crime-coin-anymore,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDcvY2JhNjc3MTMtYjUyYS00MDFjLTg3MmMtYjk2NWNiYjQzN2JjLmpwZw==.jpg
2021-08-08,2021-08-08T01:34:00,,Slashdot.org,EditorDavid,The plant he had bought was in trouble. It was competing with cheap natural gas on the power grid and losing — endangering the 35 jobs at Scrubgrass Generating Station along with the effort to clean … [+2418 chars],Why a Waste-Coal Power Plant is 'Burning for Bitcoin',https://news.slashdot.org/story/21/08/08/0132207/why-a-waste-coal-power-plant-is-burning-for-bitcoin,https://a.fsdn.com/sd/topics/earth_64.png
2021-08-08,2021-08-08T07:11:00,,Cointelegraph,Cointelegraph By Haohan Xu,Its no secret that Coinbase has played an instrumental role in bringing new users into the crypto space. Coinbases friendly onboarding process and status as a publicly traded company allow it to appe… [+6279 chars],The biggest challenge for crypto exchanges is global price fragmentation,https://cointelegraph.com/news/the-biggest-challenge-for-crypto-exchanges-is-global-price-fragmentation,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDcvYWJhMzljOWMtMWEzOC00NjY5LTk3N2EtZWUyMTI4MWY5ZTllLmpwZw==.jpg
2021-08-08,2021-08-08T22:18:03,,newsBTC,Taylor Scott,"Theres seemingly a constant conversation, particularly with those involved in legacy financial institutions, about how cryptocurrency can be – to a certain degree – de-risked. Can government mining, … [+5804 chars]",How Governments Mining Bitcoin Could De-Risk Cryptocurrency,https://www.newsbtc.com/news/governments-mining-bitcoin/,https://www.newsbtc.com/wp-content/uploads/2021/08/potassium-salt-4549408_1920.jpeg
2021-08-08,2021-08-08T14:00:31,,Bitcoinist,gautham,"AscendEX, a global cryptocurrency financial platform with a comprehensive product suite, is excited to announce the Port Finance token (PORT) under the pair USDT/PORT on Aug 9 at 2 p.m. UTC.
Port Fi… [+3606 chars]",Port Finance to List on AscendEX,https://bitcoinist.com/port-finance-to-list-on-ascendex/,https://bitcoinist.com/wp-content/uploads/2021/08/Picture71.jpg
2021-08-08,2021-08-08T16:11:42,,Yahoo Entertainment,Dale Hurst,"BeInCrypto 
Non-fungible token (NFT)-based video game Axie Infinity has hit a brand-new milestone as its all-time trading volume totals over $1.1 billion. 
According to data on DappRadar.com, a glo… [+606 chars]",Axie Infinity Surpasses $1 Billion in All-Time Trading Volume,https://finance.yahoo.com/news/axie-infinity-surpasses-1-billion-161142016.html,https://s.yimg.com/uu/api/res/1.2/Tb6umYVcEgR9Tzoe5TOr0w--~B/aD03MjA7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/beincrypto_articles_718/b3cce176f061ffd266cfeddf16c8d6bc
2021-08-08,2021-08-08T10:07:00,,Cointelegraph,Cointelegraph By Maxim Blagov,"You will own nothing and you will be happy, this sentiment was at the core of a declaration issued more than 30 years ago in 2016 by the leaders of the World Economic Forum. It sounded dystopian, lik… [+4953 chars]",Tales from 2050: A look into a world built on NFTs,https://cointelegraph.com/news/tales-from-2050-a-look-into-a-world-built-on-nfts,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDcvZDMwZGU3ZDAtYmUzNC00ODgwLWJkN2EtNzgzMmJkMGFhZWU2LmpwZw==.jpg
2021-08-08,2021-08-08T15:30:13,,ValueWalk,Aman Jain,"July was a positive month for the cryptocurrency market overall, but the spot trading volumes were down significantly. The spot trading volumes registered a drop of 31.5% sequentially, the lowest thi… [+5388 chars]",These Were The Ten Worst Performing Cryptocurrencies In July,https://www.valuewalk.com/ten-worst-performing-cryptocurrencies-july/,https://www.valuewalk.com/wp-content/uploads/2021/03/Bitcoin_1616002902.jpg
2021-08-08,2021-08-08T15:19:00,,Yahoo Entertainment,GlobeNewswire,"Bitcoin Profit
Bitcoin Profit
London, UK, Aug. 08, 2021 (GLOBE NEWSWIRE) -- Masses are eagerly investing in Bitcoins, Ethereums, and other cryptocurrencies. Due to which many budding investors are … [+3972 chars]",Bitcoin Trader’s Quietly Using In-cloud Apps for Steady Profits!,https://finance.yahoo.com/news/bitcoin-trader-quietly-using-cloud-151900478.html,https://s.yimg.com/uu/api/res/1.2/7UFJkihuKzV.IxuEz5DDww--~B/aD02Njk7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/9579456031e61b275cb82519203ce673
2021-08-08,2021-08-08T13:00:00,,Seeking Alpha,High Yield Investor,"Bet_Noire/iStock via Getty Images
If you examine the portfolio of the average investor, you'll likely find that the vast majority of their holdings are equities and bonds. This type of portfolio has… [+8076 chars]",Why I'm Overweight Hard Assets For The Future,https://seekingalpha.com/article/4446661-why-im-overweight-hard-assets-for-future,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072585234/large_image_1072585234.jpg
2021-08-08,2021-08-08T12:07:41,,Yahoo Entertainment,BeInCrypto,"BeInCrypto 
Auction giant Christie’s hopes to set several milestones in crypto art history with its upcoming “No Time Like Present” auction.
The auction, scheduled to begin on September 17, will be… [+674 chars]",Christie’s ‘No Time Like Present’ Auction Expected to Mark NFT Milestones,https://finance.yahoo.com/news/christie-no-time-present-auction-120741534.html,https://s.yimg.com/uu/api/res/1.2/5Etl2ar3td9N1U.mYqzI1g--~B/aD03MjA7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/beincrypto_articles_718/9da7dfe8468e80be0118c413fe83148c
2021-08-08,2021-08-08T05:25:33,the-times-of-india,The Times of India,Sharat Chandra,"In todays age of the Internet, fiat and account-based electronic money are in a state of flux. A decade after Bitcoin was introduced to the world by Satoshi Nakamoto, token-based digital currencies h… [+5063 chars]",Stablecoins: Risks & regulatory imperatives,https://economictimes.indiatimes.com/markets/cryptocurrency/stablecoins-risks-regulatory-imperatives/articleshow/85145715.cms,"https://img.etimg.com/thumb/msid-85145721,width-1070,height-580,imgsize-215096,overlay-etmarkets/photo.jpg"
2021-08-08,2021-08-08T19:58:31,,Livemint,Abhinav Kaul,"If you are a cryptocurrency investor, you would recently have received a message from your trading platform that it has disabled deposits and withdrawals for Ethereum (ETH). These facilities were res… [+3231 chars]",Ethereum upgrade may boost ether prices,https://www.livemint.com/money/personal-finance/ethereum-upgrade-may-boost-ether-prices-11628452330355.html,https://images.livemint.com/img/2021/08/08/600x338/a8a6e1e2-f748-11eb-a439-0618a1bbfe90_1628452328992_1628452395905.jpg
2021-08-08,2021-08-08T19:22:47,,Forbes,"Charles Bovaird, Senior Contributor, 
 Charles Bovaird, Senior Contributor
 https://www.forbes.com/sites/cbovaird/","Bitcoin prices rose to their highest since May 18 this morning. 
getty
Bitcoin has made some solid progress lately, breaking out of the broad range it traded in since May and then repeatedly rising… [+2421 chars]","Bitcoin Tests Resistance Near $45,000 After Breaking Free Of Prior Range",https://www.forbes.com/sites/cbovaird/2021/08/08/bitcoin-tests-resistance-near-45000-after-breaking-free-of-prior-range/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61102e141bceff1fd45a536a%2F0x0.jpg
2021-08-08,2021-08-08T13:05:37,the-times-of-india,The Times of India,Bloomberg,By Joanna OssingerBitcoin and Ether reached their highest levels in more than two months after a major Ethereum upgrade and even in the face of uncertainty over crypto rules in the U.S. infrastructur… [+1683 chars],"Bitcoin, Ether hit highest since mid-May as sentiment warms",https://economictimes.indiatimes.com/markets/cryptocurrency/bitcoin-ether-hit-highest-since-mid-may-as-sentiment-warms/articleshow/85151818.cms,"https://img.etimg.com/thumb/msid-85151798,width-1070,height-580,imgsize-162736,overlay-etmarkets/photo.jpg"
2021-08-08,2021-08-08T16:28:49,,Investmentwatchblog.com,alexmark,The pace of the economic recovery is starting to decelerate. Our work also shows a link between the risk of serious stock market corrections and slowdowns in economic growth. More details here: t.co/… [+1235 chars],The pace of the economic recovery is starting to decelerate.... Buffett sells stock for third quarter in a row,https://www.investmentwatchblog.com/the-pace-of-the-economic-recovery-is-starting-to-decelerate-buffett-sells-stock-for-third-quarter-in-a-row/,
2021-08-08,2021-08-08T15:01:23,,BGR,Chris Smith,Investing in bitcoin and other cryptocurrencies isn’t for the weak of heart. The digital coins remain highly volatile and prone to large price swings without warning. Bitcoin saw a meteoric rise to n… [+3053 chars],"Coinbase now offers instant cash withdrawals of up to $100,000",https://bgr.com/tech/coinbase-now-offers-instant-cash-withdrawals-of-up-to-100000/,https://bgr.com/wp-content/uploads/2021/03/bitcoin-ethereum-litecoin-xrp-crypto.jpg?quality=70&strip=all
2021-08-08,2021-08-08T09:30:00,business-insider,Business Insider,Laila Maidan,"Grant Mitterlehner started his career off with a bang. After dropping out of college, and at only 24 years old, he became the founder and CEO of MittGroup, a renewable energy firm focused on resident… [+4950 chars]",How to mine ethereum: A 25-year-old who pays $42 a month in exchange for half an ether monthly explains how he does it— and an expert breaks down the impact of the blockchain's recent upgrade on miners,https://www.businessinsider.com/how-to-mine-ethereum-costs-rewards-using-host-eip-1559-2021-8,https://i.insider.com/610d89ba2a24d00018622b91?width=1200&format=jpeg
2021-08-08,2021-08-08T12:18:42,the-times-of-india,The Times of India,IANS,"New Delhi: As the art world begins to open up and go digital at the same time, art-tech organisation Jumbish has announced the launch of an exclusively art-based NFT (non-fungible token) marketplace … [+2768 chars]","An upcoming NFT marketplace for creators, collectors",https://economictimes.indiatimes.com/markets/cryptocurrency/an-upcoming-nft-marketplace-for-creators-collectors/articleshow/85151079.cms,"https://img.etimg.com/thumb/msid-85151124,width-1070,height-580,imgsize-54980,overlay-etmarkets/photo.jpg"
2021-08-08,2021-08-08T20:55:00,,Yahoo Entertainment,Marc Hochstein,"Pop quiz: If Bank of America stock is trading at $39, and Wells Fargo’s shares are changing hands at $47, which one is cheaper?
If you automatically answered “duh, B of A, it has a lower price,” wit… [+8940 chars]",Crypto Long & Short: How Do You Measure Relative Value in Crypto?,https://finance.yahoo.com/news/crypto-long-short-measure-relative-205500186.html,https://s.yimg.com/ny/api/res/1.2/t59gRh3SAVtp3ZCni4WtyA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzM0/https://s.yimg.com/uu/api/res/1.2/IhaAINgX66SXZBJr6F_GJQ--~B/aD0xNzA3O3c9MjU2MDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/coindesk_75/eb492fa17ff2f8b30e6ce555a638d516
2021-08-08,2021-08-08T08:46:51,,NDTV News,,"Bitcoin and ether show highest rally since May 2021
Bitcoin and Ether reached their highest levels in more than two months after a major Ethereum upgrade and despite uncertainty over crypto rules in… [+1811 chars]",Bitcoin And Ether Hit Highest Levels Since Mid-May,https://www.ndtv.com/business/bitcoin-ether-prices-latest-prices-bitcoin-and-ether-hit-highest-levels-since-mid-may-2505560,https://c.ndtvimg.com/2021-08/2r1h0gng_bitcoin_625x300_04_August_21.jpg
2021-08-08,2021-08-08T15:00:00,,Yahoo Entertainment,PR Newswire,"Withdrawals Enabled Along with Listing on the World's Largest Decentralized Exchange 
SINGAPORE, Aug. 8, 2021 /PRNewswire/ -- hi
, a not-for-profit fintech bridging the divide between traditional f… [+2198 chars]",The hi Dollar (HI) Lists on UNISWAP,https://finance.yahoo.com/news/hi-dollar-hi-lists-uniswap-150000911.html,https://s.yimg.com/uu/api/res/1.2/Dzv0AF0LPImpaSGnax63yA--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/b5ba8ad78fb11965a5cc103ec845fdab
2021-08-08,2021-08-08T23:00:09,,Bitcoinist,Best Owie,"The crypto hype has seen a surge in all parts of the world over the past couple of years. While some countries have embraced this novel technology with open arms, others have been very much opposed t… [+2786 chars]",Meet The 13-Year-Old Indian Kid Managing Millions Of Dollars In Crypto,https://bitcoinist.com/meet-the-13-year-old-indian-kid-managing-millions-of-dollars-in-crypto/,https://www.tradingview.com/x/gDjwhifa/
2021-08-08,2021-08-08T21:35:32,al-jazeera-english,Al Jazeera English,Al Jazeera,"United States senators were back at work on Sunday and labouring towards eventual passage of a $1 trillion bipartisan infrastructure package, with the Democratic leadership promising to stay as long … [+4248 chars]",US senators labour on $1 trillion infrastructure package,https://www.aljazeera.com/news/2021/8/8/us-senators-labour-on-1-trillion-infrastructure-package,https://www.aljazeera.com/wp-content/uploads/2021/08/AP21219745418039.jpg?resize=1200%2C630
2021-08-08,2021-08-08T21:40:41,the-times-of-india,The Times of India,Pavan Burugula,"Mumbai: New listings on Wall Street are appealing to Indian investors. Robinhood, the largest retail brokerage in the US, made its debut on Wall Street late last month and quickly became the talking … [+2981 chars]",Newly listed US stocks catch the fancy of Indians,https://economictimes.indiatimes.com/markets/stocks/news/newly-listed-us-stocks-catch-the-fancy-of-indians/articleshow/85165359.cms,"https://img.etimg.com/thumb/msid-85167215,width-1070,height-580,imgsize-117715,overlay-etmarkets/photo.jpg"
2021-08-08,2021-08-08T17:53:44,breitbart-news,Breitbart News,"Sean Moran, 
Sean Moran","Sen. Bill Hagerty’s (R-TN) office said in a statement Sunday that Democrats, not the Tennessee conservative, are blocking the chamber from voting on vital amendments to the so-called bipartisan infra… [+3028 chars]",Bill Hagerty: Democrats Blocking Senate from Voting on Vital Amendments to Infrastructure Bill,https://www.breitbart.com/politics/2021/08/08/bill-hagerty-democrats-blocking-senate-from-voting-on-vital-amendments-to-infrastructure-bill/,https://media.breitbart.com/media/2021/08/AP_21174692887458-640x335.png
2021-08-08,2021-08-08T15:15:01,,Memeorandum.com,,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.
Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news out… [+72 chars]",How cryptocurrency became a powerful force in Washington (Washington Post),https://www.memeorandum.com/210808/p24,https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GRAZY2XH2EI6XIV2HPRR2NESLA.jpg
2021-08-08,2021-08-08T08:32:05,,Yahoo Entertainment,Sean Dickens,"Coinbase has just launched facilities for Apple Pay, and says it will soon be opening up for Google Pay.
From today, iPhone users will be able to purchase leading cryptocurrencies such as Bitcoin an… [+2310 chars]",Coinbase gives green light to Apple Pay and says Google Pay is next,https://finance.yahoo.com/news/coinbase-gives-green-light-apple-083205347.html,https://s.yimg.com/uu/api/res/1.2/JxRqtniZMnaj9OigeCZoZg--~B/aD01MzM7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/coin_rivet_596/091efdca34f656e9eed75cbd0fb67096
2021-08-08,2021-08-08T14:22:24,rt,RT,RT,"The London hard fork, the latest software upgrade activated by etherium, the second-largest blockchain network, sent its price up, having pushed bitcoin back up over the $40,000 level.
Boom Bust co-… [+160 chars]",What is etherium’s London hard fork & how it will impact the crypto world? RT’s Boom Bust finds out,https://www.rt.com/business/531469-etherium-london-hard-fork-bitcoin/,https://cdni.rt.com/files/2021.08/article/610fe76285f5406af8744824.jpg
