date,published_at,source_id,source_name,author,content,title,url,url_image
2021-08-02,2021-08-02T11:39:00,,Forbes,"Billy Bambrough, Senior Contributor, 
 Billy Bambrough, Senior Contributor
 https://www.forbes.com/sites/billybambrough/","The following is an excerpt from the daily CryptoCodex email newsletter. Sign up now for free here
Bouncing around
Cryptocurrency prices kept traders on their toes over the weekend, with bitcoin bo… [+5360 chars]","CryptoCodex: Making Billions From Bitcoin As The Price Bounces Around, Ethereum Is Braced For A Big Upgrade And Infrastructure Bill Fears",https://www.forbes.com/sites/billybambrough/2021/08/02/cryptocodex-making-billions-from-bitcoin-as-the-price-bounces-around-ethereum-is-braced-for-a-big-upgrade-and-infrastructure-bill-fears/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6107d9eb09ac9e4f5ede8be0%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D769%26cropY1%3D37%26cropY2%3D470
2021-08-02,2021-08-02T08:46:38,,Fox Business,Jack Durschlag,"Ethereum and Bitcoin were both trading lower Monday morning with the losses of 0.14% and nearly 5%, respectively.
Ethereum was trading at $2,586 per token. Bitcoin was trading at $39,685 per coin, a… [+1536 chars]","Ethereum, Bitcoin down in early trading - Fox Business",https://www.foxbusiness.com/markets/ethereum-bitcoin-down-in-early-trading,https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2021/04/0/0/Ethereum-coin.jpg?ve=1&tl=1
2021-08-02,2021-08-02T04:40:04,,Forbes,"Guinevere Moore, Contributor, 
 Guinevere Moore, Contributor
 https://www.forbes.com/sites/irswatch/people/guinevere-moore/","The Senate released 2,702 pages of the latest version of the bi-partisan infrastructure bill early Sunday evening. Notably absent is funding for increased IRS enforcement, but notably included is inc… [+8427 chars]",Crypto Exchanges Face New Reporting Requirements And Stiff Penalties Under Senate Infrastructure Bill,https://www.forbes.com/sites/irswatch/2021/08/02/crypto-exchanges-face-new-reporting-requirements-and-stiff-penalties-under-senate-infrastructure-bill/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F610760394705edcbc5194ad4%2F0x0.jpg
2021-08-02,2021-08-02T00:58:00,,CNET,Daniel Van Boom,"Joe Raedle/Getty
Buy-now-pay-later services are very hot in the pandemic era and Square wants in. The digital payments company, founded by Twitter CEO Jack Dorsey, has acquired Australian BNPL compa… [+1899 chars]",Square buys 'buy now pay later' service Afterpay for $29 billion - CNET,https://www.cnet.com/tech/mobile/square-buys-buy-now-pay-later-service-afterpay-for-29-billion/,https://www.cnet.com/a/img/9RRjKgih07YMP9u628e7DmlAmoM=/1200x630/2021/08/02/013243a6-bd3f-4521-a06c-2650391bc746/gettyimages-1321753276.jpg
2021-08-02,2021-08-02T08:00:29,,Fast Company,Stephen McKeon,"Stablecoins are a type of cryptocurrency linked to an asset like the U.S. dollar that doesn’t change much in value.
The majority of the dozens of stablecoins that currently exist use the dollar as t… [+2469 chars]",What are stablecoins? A blockchain expert explains,https://www.fastcompany.com/90660873/what-are-stablecoins-a-blockchain-expert-explains?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=feedburner+fastcompany&utm_content=feedburner,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2021/08/p-1-stablecoins.jpg"
2021-08-02,2021-08-02T06:48:22,,Analytics Insight,Apoorva Komarraju,"Totaling all the cryptocurrencies, the crypto market is estimated to be approximately US$1.3 trillion. There are more than 7000 cryptocurrencies in the market, which is understandably overwhelming fo… [+2022 chars]",Best Cryptocurrencies to Buy & Hold in August 2021 - Analytics Insight,https://www.analyticsinsight.net/best-cryptocurrencies-to-buy-hold-in-august-2021/,https://analyticsinsight.b-cdn.net/wp-content/uploads/2021/08/crypto-1.jpg
2021-08-02,2021-08-02T20:19:01,,Forbes,"Charles Bovaird, Senior Contributor, 
 Charles Bovaird, Senior Contributor
 https://www.forbes.com/sites/cbovaird/","Technical analysts weighed in after bitcoin's latest price movements. (Photo illustration by ... [+] Chesnot/Getty Images)
Getty Images
Bitcoin prices have been trading primarily between $30,000 an… [+3771 chars]",Where Are Bitcoin Prices Headed After Their Latest Pullback?,https://www.forbes.com/sites/cbovaird/2021/08/02/where-are-bitcoin-prices-headed-after-their-latest-pullback/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61085222bf524aefc5194ad4%2F0x0.jpg
2021-08-02,2021-08-02T08:00:29,,Fast Company,Stephen McKeon,"Stablecoins are a type of cryptocurrency linked to an asset like the U.S. dollar that doesn’t change much in value.
The majority of the dozens of stablecoins that currently exist use the dollar as t… [+2469 chars]",What are stablecoins? A blockchain expert explains,https://www.fastcompany.com/90660873/what-are-stablecoins-a-blockchain-expert-explains,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2021/08/p-1-stablecoins.jpg"
2021-08-02,2021-08-02T10:54:00,,MarketWatch,Barbara Kollmeyer,"August is kicking off in the green, with stock futures tracking gains out of Asia, in a week that will finish off with another batch of big U.S. jobs data.Also on the move is bitcoin 
 BTCUSD,
 -4.… [+4719 chars]","Need to Know: It could be a big week for bitcoin. Here’s what could decide it, says strategist",https://www.marketwatch.com/story/it-could-be-a-big-week-for-bitcoin-heres-what-could-decide-it-says-strategist-11627901672,https://images.mktw.net/im-378772/social
2021-08-02,2021-08-02T07:03:00,reuters,Reuters,Kevin Buckland,"A picture illustration shows U.S. 100 dollar bank notes taken in Tokyo August 2, 2011. REUTERS/Yuriko Nakao/File PhotoTOKYO, Aug 2 (Reuters) - The dollar hovered just above a one-month low on Monday,… [+3217 chars]","Dollar languishes near one-month low as investors eye U.S. jobs, RBA - Reuters",https://www.reuters.com/world/middle-east/dollar-languishes-near-one-month-low-investors-eye-us-jobs-rba-2021-08-02/,https://www.reuters.com/resizer/odDDmAaUqy8AwdyH7zOhl3kynDQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GRG7F2WUI5JYLAUDMB7RNL6JI4.jpg
2021-08-02,2021-08-02T20:10:29,,Yahoo Entertainment,Gertrude Chavez-Dreyfuss,"By Gertrude Chavez-Dreyfuss 
  NEW YORK (Reuters) - Cryptocurrency investment products and funds posted outflows for a fourth consecutive week, the bulk of which came from bitcoin products, which al… [+2111 chars]","Crypto sector sees outflows for fourth week in a row, CoinShares data shows",https://finance.yahoo.com/news/crypto-sector-sees-outflows-fourth-201029122.html,https://s.yimg.com/uu/api/res/1.2/wCrtbV1JxdgAF5Nrr6oPpQ--~B/aD01NjM7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters-finance.com/fc370c83e6136b39197133b1cf063d74
2021-08-02,2021-08-02T03:48:37,,Yahoo Entertainment,Eric Lam and Joanna Ossinger,"(Bloomberg) --
Bitcoin retreated Monday back below $40,000 after climbing over the weekend to the highest levels since May.
The largest cryptocurrency fell as much as 4.9% and was trading at $39,79… [+1319 chars]","Bitcoin Reverses its Weekend Rally to Drop Below $40,000 Level",https://finance.yahoo.com/news/bitcoin-reverses-weekend-rally-drop-034837211.html,https://s.yimg.com/uu/api/res/1.2/s4t9baVQcHSftrCqd9_tAw--~B/aD0xMzM0O3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_markets_842/8cee9e96508bcf4c6174f47eb49ff8e0
2021-08-02,2021-08-02T07:00:21,,The Guardian,Peter Stone in Washington,"Donald Trumps penchant for turning his political and legal troubles into fundraising schemes has long been recognized, but the former US presidents money hustling tricks seem to have expanded since h… [+6817 chars]",‘A one-man scam Pac’: Trump’s money hustling tricks prompt fresh scrutiny,https://amp.theguardian.com/us-news/2021/aug/02/donald-trump-fundraising-schemes-campaign-finance-scrutiny-criticism,https://i.guim.co.uk/img/media/5a8dc5a882b246a8d4b7ebdd5b1c0f3cfd1469dd/0_52_4048_2428/master/4048.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=0091dee49dcac932ae53897723915174
2021-08-02,2021-08-02T04:15:00,,Yahoo Entertainment,Ceresion NFT,"CHICAGO, Aug. 02, 2021 (GLOBE NEWSWIRE) -- In mid-2021, the new age of decentralized finance begins. The previous barrier between know-how and affordability is now becoming weaker and weaker. DeFi ne… [+5943 chars]",ETF - NFT Trading Platform Ceresion to Open a New Age of Cryptocurrency Art Platform,https://finance.yahoo.com/news/etf-nft-trading-platform-ceresion-041500724.html,https://s.yimg.com/uu/api/res/1.2/5fzSRxu8nH2_riVW3LZSjQ--~B/aD0yMTM7dz0zNzg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/f5840e8e205bcdeed92da0b8fd117433
2021-08-02,2021-08-02T03:43:06,reuters,Reuters,Antony Currie,"Twitter CEO Jack Dorsey is seen as he testifies remotely during a Senate Commerce, Science and Transportation hearing to discuss ""reforming Section 230 of the Communications Decency Act,"" which prote… [+4162 chars]",Afterpay's $29 bln Square deal taps new reality - Reuters,https://www.reuters.com/breakingviews/afterpays-29-bln-square-deal-taps-new-reality-2021-08-02/,https://www.reuters.com/resizer/6ruQgLwzs0IrVBrH03NjIH0Ae64=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/LSNVREASJNMY7P65HJ57GJADRI.jpg
2021-08-02,2021-08-02T04:36:56,,Visual.ly,anjaliverma2usa,Shelter FAQ PRE-SALE HOME THESIS TELEGRAM INSTAGRAM Shelter Humanity - Be a part of improving the future of our world Token Address: Ox3636369771653b0741962d4d4806495B068bdl4a Transcending the world … [+177 chars],Would I have the option to Make Money With Bitcoin - Shelter Crypto | Shelter Humanity | Charity Token Homeless | Charity Coin?,https://visual.ly/community/Infographics/business/would-i-have-option-make-money-bitcoin-shelter-crypto-shelter,https://thumbnails-visually.netdna-ssl.com/would-i-have-the-option-to-make-money-with-bitcoin--shelter-crypto--shelter-humanity--charity-token-homeless--charity-coin_6107766889599_w250_h250.PNG
2021-08-02,2021-08-02T09:43:23,,Inc.,,"While most people have heard of Bitcoin, only 10 percent of people understand how cryptocurrencies work, let alone how they came into existence. While you don't need to fully understand the technolog… [+6365 chars]",3 Reasons Why You Should Still Consider Crypto for Your Small Business - Inc.com,https://www.inc.com/tor-constantino/3-reasons-why-you-should-still-consider-crypto-for-your-small-business.html,https://www.incimages.com/uploaded_files/image/bitcoin_474467.gif
2021-08-02,2021-08-02T19:03:32,,Forbes,"Shehan Chandrasekera, Senior Contributor, 
 Shehan Chandrasekera, Senior Contributor
 https://www.forbes.com/sites/shehanchandrasekera/",Shehan is the Head of Tax Strategy at CoinTracker.io (bitcoin &amp; crypto tax software). He is one of the handful of CPAs in the country who is recognized as a real-world operator and a conceptual s… [+552 chars],Don't Panic: Infrastructure Bill Would Simplify Bitcoin Taxes For Most Investors,https://www.forbes.com/sites/shehanchandrasekera/2021/08/02/dont-panic-infrastructure-bill-would-simplify-bitcoin-taxes-for-most-investors/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61083e70071b012f1e1910e1%2F0x0.jpg
2021-08-02,2021-08-02T20:40:39,,Forbes,"Jason Brett, Contributor, 
 Jason Brett, Contributor
 https://www.forbes.com/sites/jasonbrett/","Today, Ranking Member Pat Toomey (R-PA) of the Senate Banking Committee issued a press release through the Committee urging Congress not to move forward with new cryptocurrency information reporting … [+2228 chars]",Leading Senator Urges Congress Not To Pass New Crypto Reporting In Infrastructure Bill,https://www.forbes.com/sites/jasonbrett/2021/08/02/leading-senator-urges-congress-not-to-pass-new-crypto-reporting-in-infrastructure-bill/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6108576767b5adbd7cb0c257%2F0x0.jpg%3FcropX1%3D102%26cropX2%3D3022%26cropY1%3D51%26cropY2%3D1693
2021-08-02,2021-08-02T16:50:30,,Yahoo Entertainment,Yaёl Bizouati-Kennedy,"Vladimir Sindeyeve / NurPhoto
Renewed support for Bitcoin helped the crypto achieve its highest price since May this weekend, standing at $41,000.The crypto was, however, down 4.24% this morning at … [+2192 chars]",Cryptocurrency Price Check: Bitcoin Dips Following Weekend Surge,https://finance.yahoo.com/news/cryptocurrency-price-check-bitcoin-dips-165030477.html,https://s.yimg.com/uu/api/res/1.2/a1.Cv4sKURm_sEHSPwvhhw--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/gobankingrates_644/63485ec4256e60351ee762aaad55fbd3
2021-08-02,2021-08-02T17:58:18,,Bitcoin Magazine,Alex McShane,"Public U.S. financial services firm NCR Corporation has announced an agreement to acquire LibertyX, a Bitcoin ATM operator launched in 2014.
Revealed via a press release Monday, the company said the… [+1287 chars]",Fortune 500 Financial Firm NCR to Acquire Bitcoin ATM Operator LibertyX,https://bitcoinmagazine.com/business/ncr-acquires-bitcoin-atm-provider-libertyx,https://bitcoinmagazine.com/.image/t_share/MTgyODY5NTU3MTEzNzkxODQw/screen-shot-2021-08-02-at-15620-pm.png
2021-08-02,2021-08-02T15:20:00,,Cointelegraph,Cointelegraph By Sam Bourgi,"Institutional outflows from cryptocurrency funds intensified last week, a sign that fund managers were still taking profits on their Bitcoin (BTC) holdings following a historic run-up through April. … [+1645 chars]",Crypto funds see 4th consecutive weekly outflows as institutions diversify holdings — Coinshares,https://cointelegraph.com/news/crypto-funds-see-4th-consecutive-weekly-outflows-as-institutions-diversify-holdings-coinshares,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvMzUzY2VlOTctMzdkZC00MDM3LTkyYjktMzFjMDlhOTM1MzRmLmpwZw==.jpg
2021-08-02,2021-08-02T09:05:21,,New Atlas,Mike Hanlon,"A Steve Jobs job application from 1973 has sold for the fourth time in as many years, fetching US$18,750 in December 2017, $174,757 in March 2018, $221,760 in March, 2021 and $343,000 last week. The … [+2888 chars]",Steve Jobs’ job application auction offers real versus NFT comparison,https://newatlas.com/collectibles/steve-jobs-job-application-auction/,https://assets.newatlas.com/dims4/default/408a91f/2147483647/strip/true/crop/1920x1008+0+136/resize/1200x630!/quality/90/?url=http%3A%2F%2Fnewatlas-brightspot.s3.amazonaws.com%2F39%2F6b%2Fad3d5f0d409099671f08254eb4bb%2Fmain.png
2021-08-02,2021-08-02T10:27:06,,HYPEBEAST,"info@hypebeast.com (HYPEBEAST), HYPEBEAST",Japanese artist and illustrator Jun Oson has partnered with AllRightsReserved for the release of his next collection. Specializing in contemporary pop designs that utilize vibrant colours combined wi… [+864 chars],Jun Oson Takes a Ride With the Gods in His Next Collection,https://hypebeast.com/2021/8/jun-oson-the-gods-race-allrightsreserved-collection-release-info,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2021%2F08%2Fjun-onson-the-god-race-allrightsreserved-collection-release-info-tw.jpg?w=960&cbr=1&q=90&fit=max
2021-08-02,2021-08-02T20:15:00,,Motley Fool,newsfeedback@fool.com (Travis Hoium),"What happened 
Shares of crypto mining hardware company Canaan (Nasdaq: CAN) jumped as much as 18.3% in trading on Monday after announcing a new CFO. James Jin Cheng will immediately replace Tong He… [+1091 chars]",Why Canaan's Shares Popped 18.3% Today,https://www.fool.com/investing/2021/08/02/why-canaans-shares-popped-183-today/,https://g.foolcdn.com/editorial/images/636665/bitcoin-on-mobile-trading-device.jpg
2021-08-02,2021-08-02T18:05:01,,Bitcoin Magazine,Namcios,"New York-based bitcoin and cryptocurrency trading platform Voyager announced today the acquisition of Coinify, a cryptocurrency payment platform with customers in over 150 countries, for $85 million.… [+2583 chars]","Voyager Ventures Into Digital Payments With New Acquisition, But Should Focus On Bitcoin",https://bitcoinmagazine.com/business/voyager-digital-buys-coinify,https://bitcoinmagazine.com/.image/t_share/MTgxNDExNTA2MTc5NTQ5MTMx/development-of-lightning-mobile-wallets-promises-faster-bitcoin-payments.jpg
2021-08-02,2021-08-02T07:53:33,,Yahoo Entertainment,Olumide Adesina,"For the first time since mid-May, the pioneer cryptocurrency saw its price surge above the $40,000 mark over the weekend, but the rally started to falter on Sunday.
It topped $42,000 on Saturday, bu… [+1492 chars]",Bitcoin Bulls Falter Despite Gaining 14% In July,https://finance.yahoo.com/news/bitcoin-bulls-falter-despite-gaining-075333588.html,https://s.yimg.com/uu/api/res/1.2/zGJkB8kOqyZzlPcHQ8g0XA--~B/aD00MTA7dz02MTU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/fx_empire_176/081ce1c7b342e910cd267fe18d46f501
2021-08-02,2021-08-02T14:27:50,,Yahoo Entertainment,Ihsaan Fanusie,"The U.S. has fallen significantly behind China in the race to develop a blockchain-based payment system, Pantera Capital founder and CEO Dan Morehead told Yahoo Finance in a recent interview.
Chinas… [+3481 chars]","China is '6 years ahead' of US in building blockchain payment system, CEO says",https://finance.yahoo.com/news/us-6-years-behind-china-in-building-a-blockchain-based-payment-system-142750519.html,https://s.yimg.com/ny/api/res/1.2/pZmv9KEz2FRPgp28Jua1BA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzMx/https://s.yimg.com/os/creatr-uploaded-images/2021-08/f6559890-f39a-11eb-9ffd-a84fbbceb592
2021-08-02,2021-08-02T20:00:37,,Knowyourmeme.com,,"Just when the meme NFT craze had seemed to die down after months of being the hottest topic in memes earlier this year, another classic meme template, Friendship Ended With Mudasir just raked in 20 E… [+1596 chars]",'Friendship Ended With Mudasir' Brings In $52.5k At NFT Auction,https://news.knowyourmeme.com/news/friendship-ended-with-mudasir-brings-in-525k-at-nft-auction,https://i.kym-cdn.com/news/posts/original/000/001/314/Screen_Shot_2021-08-02_at_3.31.36_PM.png
2021-08-02,2021-08-02T22:13:55,,Yahoo Entertainment,Danny Nelson,"Sen. Pat Toomey (R-Pa.) on Monday called the bipartisan infrastructure bill’s proposed crypto tax reporting clauses “unworkable” and pledged to amend them.
The text’s definition of a broker is too b… [+936 chars]",Senator Toomey Calls Text of Current Crypto Tax Proposal ‘Unworkable’,https://finance.yahoo.com/news/senator-toomey-calls-text-current-221355931.html,https://s.yimg.com/uu/api/res/1.2/h16.H7uVJpPYXFhievKw0A--~B/aD0xMDAwO3c9MTUwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/coindesk_75/14c042135c80191dbba5f0af83f63315
2021-08-02,2021-08-02T17:32:24,,Bitcoin Magazine,Dion Guillaume,"Last Week In Bitcoin is a series discussing the events of the previous week that occurred in the Bitcoin industry, covering all the important news and analysis.
Summary Of The Week
We’re back in th… [+5444 chars]","The Price Of Bitcoin Surged To $40,000 Despite Headwinds",https://bitcoinmagazine.com/culture/price-of-bitcoin-surged-to-40000,https://bitcoinmagazine.com/.image/t_share/MTgyODY5MDM0MjAxNTIzNjE5/img_4905.jpg
2021-08-02,2021-08-02T16:37:47,,HYPEBEAST,"info@hypebeast.com (HYPEBEAST), HYPEBEAST","Brazilian cinema suffered irreplaceable losses on Thursday night, as a fire broke out at a storage facility at the Cinemateca Brasileira. The warehouse, which is located in the Vila Leopoldina distri… [+1671 chars]",A Fire Destroyed a Large Collection of Film Records From the Cinemateca Brasileira,https://hypebeast.com/2021/8/cinemateca-brasileira-fire-ravaged-film-records-at-sao-paulo-vila-leopoldina-warehouse,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2021%2F08%2Fcinemateca-brasileira-fire-ravaged-film-records-at-sao-paulo-vila-leopoldina-warehouse-tw.jpg?w=960&cbr=1&q=90&fit=max
2021-08-02,2021-08-02T20:53:25,bloomberg,Bloomberg,Bloomberg,"Beginning of dialog window. Escape will cancel and close the window.
Text
Color
White
Black
Red
Green
Blue
Yellow
Magenta
CyanTransparency
Opaque
Semi-Transparent
Background
Color
Blac… [+566 chars]",Crypto Industry Doesn't Like Infrastructure Bill,https://www.bloomberg.com/news/videos/2021-08-02/crypto-industry-doesn-t-like-infrastructure-bill-video,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iF_Iwmh_zgl4/v5/-1x-1.jpg
2021-08-02,2021-08-02T11:00:38,,Bitcoin Magazine,Alex McShane,"In a new shareholder letter published Sunday, payments giant Square revealed customers bought $2.72 billion worth of bitcoin in Q2 of this year. 
Square's total Q2 net revenue was $4.68 billion, up … [+1529 chars]",Square Customers Buy $2.72 Billion Worth Of Bitcoin In Q2,https://bitcoinmagazine.com/business/square-bitcoin-sales-revenue-q2-2021,https://bitcoinmagazine.com/.image/t_share/MTgxMTUzNjQ2MDA2NzczMDk2/cash-app.jpg
2021-08-02,2021-08-02T16:27:10,,Yahoo Entertainment,Zack Guzman,"The first half of 2021 brought a crypto boom and bust as bitcoin hit a new all-time high in April and then completely erased all its annual gains (and then some) by July. 
Now, as bitcoin (BTC-USD) … [+16814 chars]",The top 21 crypto leaders to watch in the back half of 2021,https://finance.yahoo.com/news/the-top-21-crypto-leaders-to-watch-in-the-back-half-of-2021-162710063.html,https://s.yimg.com/ny/api/res/1.2/m9ZzS6sSWoswA99J1WKYYw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMzg0/https://s.yimg.com/os/creatr-uploaded-images/2021-06/199a77d0-c5dd-11eb-8abb-96d0cdeda310
