date,published_at,source_id,source_name,author,content,title,url,url_image
2021-08-10,2021-08-10T16:08:55,business-insider,Business Insider,ddavis@businessinsider.com (Dominic-Madori Davis),"Name: Alex Masmej
Age: 24
Location: San Francisco, California 
Business: It's an NFT world and we're all just living in it. The NFT market topped $2 billion in sales this year and its art sector g… [+3272 chars]",The 24-year-old founder of an NFT art gallery raised $7.6 million in funds on his quest to create the 'Instagram for NFTs',https://www.businessinsider.com/meet-alex-masmej-founder-nft-art-gallery-showtime-2021-8,https://i.insider.com/611130702a24d000186258bb?width=1200&format=jpeg
2021-08-10,2021-08-10T13:20:10,business-insider,Business Insider,mfox@businessinsider.com (Matthew Fox),"Cindy Ord/Getty Images
<ul><li>An ""everything rally"" could take hold in the stock market if COVID-19 cases retreat, Fundstrat's Tom Lee said in a note on Tuesday.</li><li>""We continue to expect an e… [+2550 chars]","An 'everything rally' could take hold in the stock market if COVID cases recede in the fall, Fundstrat says",https://markets.businessinsider.com/news/stocks/stock-market-outlook-everything-rally-covid-delta-retreats-fundstrat-2021-8,https://images2.markets.businessinsider.com/5f99628469331a0011bc5a64?format=jpeg
2021-08-10,2021-08-10T15:33:14,business-insider,Business Insider,ilee@insider.com (Isabelle Lee),"Alessandro Di Ciommo/NurPhoto via Getty Images
SoftBank Group will cut investments in Chinese startups pending further regulatory clarity, company founder Masayoshi Son on Tuesday.
""Until the situa… [+1131 chars]",SoftBank will cut investments in Chinese startups as it awaits more regulatory clarity,https://markets.businessinsider.com/news/stocks/softbank-cutting-china-startup-investments-regulatory-uncertainty-masayoshi-son-vision-2021-8,https://images2.markets.businessinsider.com/611275633d9f8c0019288db8?format=jpeg
2021-08-10,2021-08-10T20:51:56,,Theregister.com,Katyanna Quach,"Poly Network, a Chinese software biz that processes cryptocurrency transactions across different blockchain platforms, urged hackers to return $600m worth of stolen digital cash in what it called the… [+1838 chars]",$600m in cryptocurrencies swiped from Poly Network servers after security snafu,https://www.theregister.com/2021/08/10/poly_networks_theft/,https://regmedia.co.uk/2016/06/06/bitcoinsstack.jpg
2021-08-10,2021-08-10T09:00:00,,MarketBeat,Melissa Brock,"August
10, 2021
6 min read
This story originally appeared on MarketBeatNews outlets have reported that Millennials will become the wealthiest generation in history. 
True, the media also tout tha… [+6411 chars]",Why Millennials Could Become the Wealthiest Generation in History (and How to Join the Club),https://www.marketbeat.com/originals/why-millennials-could-become-the-wealthiest-generation-in-history-and-how-to-join-the-club/?utm_source=entrepreneurcom&amp;amp;utm_medium=entrepreneurcom,https://assets.entrepreneur.com/providers/marketbeat/hero-image-marketbeat-379815.jpeg
2021-08-10,2021-08-10T20:45:00,,MarketWatch,Emily Bary,"Coinbase Global Inc. saw revenue surge in a volatile quarter that it said highlighted the still-early days of the cryptoeconomy. The company posted net revenue of $2.0 billion in the second quarter, … [+2496 chars]",Earnings Results: Coinbase posts growing revenue and usage in first report as a public company,https://www.marketwatch.com/story/coinbase-posts-growing-revenue-and-usage-in-first-report-as-a-public-company-11628628311,https://images.mktw.net/im-341351/social
2021-08-10,2021-08-10T10:01:38,business-insider,Business Insider,prosen@insider.com (Phil Rosen),"People walk past the New York Stock Exchange (NYSE) on Wall Street on July 15, 2021 in New York City.
Angela Weiss/AFP/Getty Images
Welcome to 10 Things Before the Opening Bell. 
If this was forwa… [+2951 chars]",10 things before the opening bell,https://www.businessinsider.com/10-things-before-the-opening-bell-august-10-2021-8,https://images2.markets.businessinsider.com/61119eabdaba4e0019e5a930?format=jpeg
2021-08-10,2021-08-10T20:20:03,,Motley Fool,newsfeedback@fool.com (Jon Quast),"What happened
Shares of cryptocurrency exchange Coinbase Global(NASDAQ:COIN) pulled back slightly on Tuesday as did the price of popular cryptocurrencies like Bitcoin(CRYPTO:BTC), Ethereum(CRYPTO:ET… [+3738 chars]",Why Coinbase Stock and Cryptocurrencies Like Bitcoin and Dogecoin Pulled Back Today,https://www.fool.com/investing/2021/08/10/why-coinbase-stock-and-cryptocurrencies-like-bitco/,https://g.foolcdn.com/editorial/images/638636/two-people-look-at-computer-have-notepad.jpg
2021-08-10,2021-08-10T13:44:34,techcrunch,TechCrunch,Alex Wilhelm,"In celebration of Coinbase’s earnings report today, investors poured a mountain of cash into one of the company’s global competitors.
I’m kidding, of course, but today really is Coinbase’s earnings … [+3338 chars]",Everyone wants to fund the next Coinbase,http://techcrunch.com/2021/08/10/everyone-wants-to-fund-the-next-coinbase/,https://techcrunch.com/wp-content/uploads/2020/05/NSussman_Techcrunch_Exchange_v3-BLU.jpg?w=533
2021-08-10,2021-08-10T08:51:53,,HYPEBEAST,"info@hypebeast.com (HYPEBEAST), HYPEBEAST","Ethereum-based NFT game Axie Infinityhas hit a record $1.1 billion USD in sales, setting a new record for the highest-grossing NFT project ever. The game recently made headlines by helping rural Fili… [+1063 chars]",'Axie Infinity' Becomes the First NFT Game to Hit $1 Billion in Sales,https://hypebeast.com/2021/8/axie-infinity-ethereum-first-nft-game-1-bilion-sales-info,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2021%2F08%2Faxie-infinity-ethereum-first-nft-game-1-bilion-sales-news-tw.jpg?w=960&cbr=1&q=90&fit=max
2021-08-10,2021-08-10T16:22:00,,GameSpot,David Wolinsky,"AMC has announced that all of its US theaters will accept Bitcoin as payment for tickets and snacks by the end of 2021. According to CNN, company chief Adam Aron shared these plans on a recent earnin… [+1256 chars]",AMC Theaters Will Accept Bitcoin By End Of Year,https://www.gamespot.com/articles/amc-theaters-will-accept-bitcoin-by-end-of-year/1100-6495010/,https://www.gamespot.com/a/uploads/screen_kubrick/1600/16003485/3865475-3712146-3692581-3689005-amc.jpg
2021-08-10,2021-08-10T17:21:33,,HYPEBEAST,"info@hypebeast.com (HYPEBEAST), HYPEBEAST","In response to the blockage of an amendment to the Senate’s current infrastructure package that would have expanded government involvement in cryptocurrency on Monday, Twitter CEO Jack Dorsey took to… [+1288 chars]",Twitter CEO Jack Dorsey Says Bitcoin Will Unite the World,https://hypebeast.com/2021/8/jack-dorsey-twitter-ceo-bitcoin-unite-world-twitter,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2021%2F08%2Fjack-dorsey-twitter-ceo-bitcoin-unite-world-twitter-TW.jpg?w=960&cbr=1&q=90&fit=max
2021-08-10,2021-08-10T14:51:18,,Forbes,"Amber Gray-Fenner, Contributor, 
 Amber Gray-Fenner, Contributor
 https://www.forbes.com/sites/ambergray-fenner/","Non fungible tokens (or NFTs) are gaining popularity among digital investors but trading in them can ... [+] come with steep tax consequences.
getty
Sales and trading in nonfungible tokens (or NFTs… [+8203 chars]",NFTs: Why The Next Big Thing In The Digital Economy Is A Cash Cow For The IRS,https://www.forbes.com/sites/ambergray-fenner/2021/08/10/nfts-why-the-next-big-thing-in-the-digital-economy-is-a-cash-cow-for-the-irs/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F610376623a636c3c7d6b2734%2F0x0.jpg
2021-08-10,2021-08-10T16:23:44,,Global News,Lisa Mascaro,"With a robust vote after weeks of fits and starts, the Senate approved a $1 trillion bipartisan infrastructure plan on Tuesday, a rare coalition of Democrats and Republicans joining to overcome skept… [+6216 chars]",U.S. Senate passes Biden’s $1T bipartisan infrastructure plan - Global News,https://globalnews.ca/news/8100657/u-s-senate-biden-infrastructure-plan/,https://globalnews.ca/wp-content/uploads/2021/08/GettyImages-1234579317.jpg?quality=85&strip=all&w=720&h=379&crop=1
2021-08-10,2021-08-10T20:39:45,al-jazeera-english,Al Jazeera English,Al Jazeera,"Bitcoin to $100,000. Bitcoin to the moon. Bitcoin to infinity.
The worlds largest cryptocurrency is staging a comeback that has taken it up more than 50% from recent lows, reviving animal spirits an… [+4721 chars]","To the moon? Bitcoin roars back, fueling $100,000 predictions",https://www.aljazeera.com/economy/2021/8/10/to-the-moon-bitcoin-roarsback-fueling-100000-predictions,https://www.aljazeera.com/wp-content/uploads/2021/08/377208458.jpg?resize=1200%2C630
2021-08-10,2021-08-10T22:05:16,,Forbes,"Emily Mason, Contributor, 
 Emily Mason, Contributor
 https://www.forbes.com/sites/emilymason/","BEVERLY HILLS, CALIFORNIA - OCTOBER 23: Brian Armstrong, cofounder and CEO of Coinbase (Photo by ... [+] Matt Winkelmeyer/Getty Images for Vanity Fair)
Getty Images for Vanity Fair
The United State… [+3024 chars]","Despite Bitcoin Drop, Coinbase Net Profit Doubles As Trading Volume Swells",https://www.forbes.com/sites/emilymason/2021/08/10/despite-bitcoin-drop-coinbase-net-profit-doubles-as-trading-volume-swells/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6112f802cca70f280ba5da24%2F0x0.jpg
2021-08-10,2021-08-10T23:50:00,,Forbes,"Billy Bambrough, Senior Contributor, 
 Billy Bambrough, Senior Contributor
 https://www.forbes.com/sites/billybambrough/","Bitcoin and cryptocurrencies have soared in recent days even after the U.S. Senate rejected a bipartisan compromise on a crypto tax provision in its $1 trillion infrastructure bill.
The bitcoin pric… [+3490 chars]","Billionaire Mark Cuban Issued A Serious Bitcoin And Crypto Warning Even As Bitcoin Nears A $50,000 Price",https://www.forbes.com/sites/billybambrough/2021/08/10/billionaire-mark-cuban-issued-a-serious-bitcoin-and-crypto-warning-even-as-bitcoin-nears-a-50000-price/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F60cc99d5cea051f86e73a623%2F0x0.jpg
2021-08-10,2021-08-10T22:10:42,techcrunch,TechCrunch,Richard Dal Porto,"To get a roundup of TechCrunchs biggest and most important stories delivered to your inbox every day at 3 p.m. PDT, subscribe here.
Hello and welcome to Daily Crunch for August 10, 2021. Today we ha… [+6414 chars]","Daily Crunch: Apple’s head of Privacy addresses concerns over Messages safety, child abuse detection",http://techcrunch.com/2021/08/10/daily-crunch-44/,https://techcrunch.com/wp-content/uploads/2021/08/icloud-pattern-with-key-red.jpg?w=711
2021-08-10,2021-08-10T21:12:44,,SlashGear,Brittany A. Roston,PayPal-owned Venmo has announced another cryptocurrency feature that is available to its credit cardholders: crypto cashback rewards. Credit card users already receive cashback rewards based on their… [+1492 chars],Venmo crypto support expands to cashback credit card rewards,https://www.slashgear.com/venmo-crypto-support-expands-to-cashback-credit-card-rewards-10686079/,https://cdn.slashgear.com/wp-content/uploads/2021/08/credit-card-venmo-cash-back-rewards-crypto.jpg
2021-08-10,2021-08-10T07:42:49,,BeInCrypto,Rahul Nambiampurath,"August
10, 2021
2 min read
This story originally appeared on be[IN]cryptoThe U.S. SEC has requested that Ripple submit more information related to messages in its Slack history, which it believes … [+2103 chars]",SEC Asks Ripple to Provide Further Slack Communications,https://beincrypto.com/sec-ripple-slack-communications/,https://assets.entrepreneur.com/providers/be-in-crypto/hero-image-be-in-crypto-379814.jpeg
2021-08-10,2021-08-10T06:46:00,reuters,Reuters,Reuters Staff,"By Reuters Staff
Aug 10 - A look at the day ahead from Danilo Masoni.
Chinas central bank has set the record straight by ruling out flood-like stimulus. That dented hopes for more aggressive policy… [+1955 chars]",MORNING BID-'No flood-like stimulus' - Reuters,https://www.reuters.com/article/markets-europe-view-idUSL8N2PG5RT,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800
2021-08-10,2021-08-10T15:42:00,reuters,Reuters,Caroline Valetkevitch,"NEW YORK, Aug 10 (Reuters) - The U.S. dollar touched a its highest level in more than four months against the euro on Tuesday, as investors speculated further over whether recent strong jobs data cou… [+2424 chars]",Dollar touches highest level in more than 4 months amid Fed speculation - Reuters,https://www.reuters.com/world/middle-east/dollar-touches-highest-level-more-than-4-months-amid-fed-speculation-2021-08-10/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=48
2021-08-10,2021-08-10T12:36:00,reuters,Reuters,Reuters,"Welcome signage is seen outside the AMC movie theatre in Lincoln Square, amid the coronavirus disease (COVID-19) pandemic, in the Manhattan borough of New York City, New York, U.S., March 6, 2021. RE… [+2343 chars]","AMC shares up on smaller loss, cinema window deal - Reuters",https://www.reuters.com/business/retail-consumer/amc-shares-up-smaller-loss-cinema-window-deal-2021-08-10/,https://www.reuters.com/resizer/qaXTvHUrh27GLwhY_SXng1--FkI=/800x419/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/QS37DN6NLNKEHPV3SG6XF5DVDY.jpg
2021-08-10,2021-08-10T12:46:00,business-insider,Business Insider,insider@insider.com (Victor Chatenay),"The Nasdaq-listed crypto exchange bought account aggregation startup Zabo so users can view their third-party crypto accounts within the Coinbase app, per
 Finextra. 
17% of us adults have invested… [+2281 chars]",Coinbase acquires crypto accounts aggregator to help retain its market lead,https://www.businessinsider.com/coinbase-ramps-up-acquisition-spree-remaining-crypto-exchange-of-choice-2021-8,https://i.insider.com/60e2d0ef22d19400191c90f9?width=1200&format=jpeg
2021-08-10,2021-08-10T22:19:34,,Forbes,"Anthony Tellez, Contributor, 
 Anthony Tellez, Contributor
 https://www.forbes.com/sites/anthonytellez/","UKRAINE - 2021/04/30: In this photo illustration, Venmo logo of a mobile payment service is seen ... [+] displayed on a smartphone screen in front of cryptocurrency signs. (Photo Illustration by Pavl… [+2134 chars]",Venmo Credit Card Holders Can Now Get Rewards Back In Bitcoin,https://www.forbes.com/sites/anthonytellez/2021/08/10/venmo-credit-card-holders-can-now-get-rewards-back-in-bitcoin/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6112fa88cca70f280ba5da28%2F0x0.jpg
2021-08-10,2021-08-10T11:00:00,,Forbes,"Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/","PARIS, FRANCE - APRIL 13: In this photo illustration, a visual representation of the digital ... [+] cryptocurrency Bitcoin is displayed in front of the Coinbase cryptocurrency exchange platform logo… [+15376 chars]",Buy Coinbase Stock As Bitcoin Surges 50% From Recent Lows?,https://www.forbes.com/sites/greatspeculations/2021/08/10/buy-coinbase-stock-as-bitcoin-surges-50-from-recent-lows/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61115a8ebad98bb8475a536a%2F0x0.jpg
2021-08-10,2021-08-10T16:41:19,,Dealnews.com,,"A DealNews exclusive!Buy and sell cryptocurrency with Coinbase and get free Bitcoin when you sign up using coupon code ""DEALNEWS10"" and verify your ID. 
<ul><li>You don't have to buy the whole coin!… [+570 chars]",Coinbase for $10 worth of Bitcoin free w/ signup,https://www.dealnews.com/Coinbase-for-10-worth-of-Bitcoin-free-w-signup/19460615.html,"https://cdlnws.a.ssl.fastly.net/image/upload/f_auto,t_maximum,q_auto/content/yszr83igvo28tppiy3dk.png"
2021-08-10,2021-08-10T20:45:26,,Forbes,"Jonathan Ponciano, Forbes Staff, 
 Jonathan Ponciano, Forbes Staff
 https://www.forbes.com/sites/jonathanponciano/","Cryptocurrency exchange BitMex, one of the world's largest trading platforms for crypto derivatives, said Tuesday it will pay a $100 million penalty to settle civil charges with the Commodities Futur… [+3512 chars]",Crypto Exchange BitMex To Pay $100 Million To Settle Claims Of Illegal Trading And Anti-Money Laundering Violations,https://www.forbes.com/sites/jonathanponciano/2021/08/10/crypto-exchange-bitmex-to-pay-100-million-to-settle-claims-of-illegal-trading-and-anti-money-laundering-violations/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6112e3e3c8057f474083d757%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D1768%26cropY1%3D56%26cropY2%3D1050
2021-08-10,2021-08-10T00:07:14,,Forbes,"Kimberlee Speakman, Forbes Staff, 
 Kimberlee Speakman, Forbes Staff
 https://www.forbes.com/sites/kimberleespeakman/","In an earnings call Monday, AMC Entertainments CEO said it will start accepting bitcoin for online ticket and concession purchases by the end of the year, which would make it the first theater chain … [+2851 chars]",AMC Plans To Accept Bitcoin At Movie Theaters By The End Of 2021,https://www.forbes.com/sites/kimberleespeakman/2021/08/09/amc-plans-to-accept-bitcoin-at-movie-theaters-by-the-end-of-2021/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6111c2e97b4deb1078419c4e%2F0x0.jpg%3FcropX1%3D0%26cropX2%3D2655%26cropY1%3D136%26cropY2%3D1629
2021-08-10,2021-08-10T11:04:04,,HYPEBEAST,"info@hypebeast.com (HYPEBEAST), HYPEBEAST","Benny The Butcher is celebrating two years of The Plugs I Met with his debut NFT collection on UREEQA Marketplace.
The upcoming NFT drop will offered as an online auction on August 12 and will offer… [+2003 chars]",Benny The Butcher Celebrates Two Years of 'The Plugs I Met' With Debut NFT Collection on UREEQA Marketplace,https://hypebeast.com/2021/8/benny-the-butcher-nft-the-plugs-i-met-release-ureeqa-marketplace,https://image-cdn.hypb.st/https%3A%2F%2Fhypebeast.com%2Fimage%2F2021%2F08%2Fbenny-the-butcher-nft-the-plugs-i-met-release-ureeqa-marketplace-tw.jpg?w=960&cbr=1&q=90&fit=max
2021-08-10,2021-08-10T12:30:09,,Rolling Stone,Jon Blistein,"Goth rock greats Bauhaus have announced their first NFT collection, which was made in collaboration with cryptoartist Coldie. The collection arrives Tuesday, August 10th, via Nifty Gateway.
The seri… [+1368 chars]",Bauhaus Is Getting Into the NFT Game,https://www.rollingstone.com/music/music-news/bauhaus-nft-collection-crypto-artist-coldie-1206608/,https://www.rollingstone.com/wp-content/uploads/2021/08/Bauhaus-bw-1.jpg
2021-08-10,2021-08-10T00:47:00,reuters,Reuters,Hideyuki Sano,"TOKYO, Aug 10 (Reuters) - The dollar was buoyant in early Tuesday trade as a run of strong U.S. job figures solidified expectations the U.S. Federal Reserve could soon start tapering its massive coro… [+2891 chars]",FOREX-Dollar buoyed as strong job figures fan Fed tapering talk - Reuters,https://www.reuters.com/article/global-forex-idUSL1N2PH00X,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800
2021-08-10,2021-08-10T11:20:00,reuters,Reuters,Elizabeth Howcroft,"LONDON, Aug 10 (Reuters) - The dollar hit a four-month high versus the euro on Tuesday after upbeat U.S. jobs data bolstered expectations that the Federal Reserve could soon start tapering its massiv… [+3570 chars]",Dollar hits 4-month high against euro on Fed taper talk - Reuters,https://www.reuters.com/business/dollar-hits-4-month-high-against-euro-fed-taper-talk-2021-08-10/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=48
2021-08-10,2021-08-10T08:29:00,reuters,Reuters,Reuters Staff,"By Reuters Staff
* Dollar index steady, euro-dollar near four-month lows
* Aussie steady, kiwi dollar falls
* Graphic: World FX rates tmsnrt.rs/2RBWI5E
LONDON, Aug 10 (Reuters) - The dollar hit a… [+3178 chars]",Dollar buoyed as healthy U.S. jobs fuel Fed taper talk - Reuters,https://www.reuters.com/article/global-forex-idUSL1N2PH0EO,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800
2021-08-10,2021-08-10T04:20:00,reuters,Reuters,Hideyuki Sano,"TOKYO, Aug 10 (Reuters) - The dollar was buoyant on Tuesday, pushing the euro to a four-month low, as a run of strong U.S. job figures solidified expectations the U.S. Federal Reserve could soon star… [+3664 chars]",Dollar buoyed as healthy U.S. jobs fuel Fed taper talk - Reuters,https://www.reuters.com/business/dollar-buoyed-healthy-us-jobs-fuel-fed-taper-talk-2021-08-10/,https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=48
2021-08-10,2021-08-10T00:59:00,reuters,Reuters,Hideyuki Sano,TOKYO (Reuters) - The dollar was buoyant in early Tuesday trade as a run of strong U.S. job figures solidified expectations the U.S. Federal Reserve could soon start tapering its massive coronavirus-… [+3034 chars],Dollar buoyed as strong job figures fan Fed tapering talk - Reuters,https://www.reuters.com/article/us-global-forex-idUSKBN2FB01W,https://static.reuters.com/resources/r/?m=02&d=20210810&t=2&i=1571469121&r=LYNXMPEH7900Q&w=800
2021-08-10,2021-08-10T20:09:00,reuters,Reuters,Caroline Valetkevitch,"A picture illustration of U.S. dollar, Swiss Franc, British pound and Euro bank notes, taken in Warsaw January 26, 2011. REUTERS/Kacper PempelNEW YORK, Aug 10 (Reuters) - The U.S. dollar edged up on … [+3218 chars]","Dollar edges up, hits highest level in more than 4 months against euro - Reuters",https://www.reuters.com/business/dollar-edges-up-hits-highest-level-more-than-4-months-against-euro-2021-08-10/,https://www.reuters.com/resizer/CPjHu06TusTIH0sEc_ifi4RtJCo=/800x419/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/WQBEJYOTMFJ7NOPBCCXW7XZ3LQ.jpg
2021-08-10,2021-08-10T08:30:00,reuters,Reuters,Reuters,"LONDON, Aug 10 (Reuters) - The dollar hit a four-month high versus the euro on Tuesday after upbeat U.S. jobs data bolstered expectations that the Federal Reserve could soon start tapering its massiv… [+3225 chars]",Dollar hits 4-month high against euro on Fed taper talk - Reuters,https://www.reuters.com/world/middle-east/dollar-hits-4-month-high-against-euro-fed-taper-talk-2021-08-10/,https://www.reuters.com/resizer/Zg7CnvQFFUSkqD1cQbNwbP_jSqM=/800x419/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ACR7GBFMCVIRTLDMRXWKKYXICQ.jpg
