date,published_at,source_id,source_name,author,content,title,url,url_image
2021-08-07,2021-08-07T10:01:39,,Hongkiat.com,Hongkiat.com,"Bitcoin may have become relatively more stable as of late, even after numerous security scares, but it’s still far from being completely stable. Bitcoin and other cryptocurrencies, unlike fiat curren… [+4850 chars]",5 Websites to Track Live Bitcoin Exchange Rates,https://www.hongkiat.com/blog/websites-track-bitcoin-value/,https://assets.hongkiat.com/uploads/websites-track-bitcoin-value/BitcoinWisdom.jpg?2
2021-08-07,2021-08-07T15:00:04,,The Guardian,Alex Hern,"Brace yourselves: Mark Zuckerberg has a new pivot for Facebook. The visionary genius who brought us the pivot to video, the pivot to privacy, the pivot to trusted news and the pivot away from trusted… [+6370 chars]",Now Zuckerberg wants Facebook to be master of the virtual universe | Alex Hern,https://amp.theguardian.com/commentisfree/2021/aug/07/now-zuckerberg-wants-facebook-to-be-master-of-the-virtual-universe,https://i.guim.co.uk/img/media/1d9035da4cf63793dba1a8254314edc7e2da9a49/211_364_5045_3027/master/5045.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdG8tb3BpbmlvbnMucG5n&enable=upscale&s=aa83cf8fd977551cf9a3438f8b43dcb5
2021-08-07,2021-08-07T23:49:30,,Cointelegraph,Cointelegraph By Marcel Pechman,"After a 13% rise in two days, Bitcoin's (BTC) market capitalization surpassed $800 billion to reach its highest value in 79 days. During the same timeframe, Ether (ETH) accumulated a 45% gain in two … [+4438 chars]",3 reasons why Ethereum is unlikely to flip Bitcoin any time soon,https://cointelegraph.com/news/3-reasons-why-ethereum-is-unlikely-to-flip-bitcoin-any-time-soon,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvMzMwMzExYzMtOGZkMS00NWU4LTkwZGYtNzUxMmQxMTI5MWFiLmpwZw==.jpg
2021-08-07,2021-08-07T14:40:46,,Yahoo Entertainment,Adrian Zmudzinski,"Ethereum (CRYPTO: ETH) saw another major price uptick reaching levels not seen since the month of its all-time high following a positive change in its fundamentals which attracted investments.
What … [+1632 chars]","Ethereum Crosses $3,100 With 14% Rally: At Its Highest Since May",https://finance.yahoo.com/news/ethereum-crosses-3-100-14-144046997.html,https://s.yimg.com/uu/api/res/1.2/aNreLTM54H7nAh39kNB_iw--~B/aD00MDA7dz02MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/Benzinga/dd0cbade89e12bbc5954434f2e19fd02
2021-08-07,2021-08-07T20:30:02,,Cointelegraph,Cointelegraph By Editorial Staff,"Coming every Saturday, Hodlers Digest will help you track every single important news story that happened this week. The best (and worst) quotes, adoption and regulation highlights, leading coins, pr… [+9804 chars]","An Ethereum blockchain upgrade, crypto regulatory battles, and Bitcoin price discussion: Hodler’s Digest, Aug. 1-7",https://cointelegraph.com/magazine/2021/08/07/ethereum-blockchain-crypto-regulatory-battles-bitcoin-price-discussion-hodlers-digest-aug-1-7,https://cointelegraph.com/magazine/wp-content/uploads/2021/08/1-AUG.jpg
2021-08-07,2021-08-07T10:45:25,,Ritholtz.com,Barry Ritholtz,"The weekend is here! Pour yourself a mug of Maxwell House pre-ground coffee (?!), grab a seat by the lake, and get ready for our longer-form weekend reads:Going for Broke in Cryptoland Its hard to th… [+3340 chars]",10 Weekend Reads,https://ritholtz.com/2021/08/weekend-reads-481/,https://ritholtz.com/wp-content/uploads/2021/08/estimates.png
2021-08-07,2021-08-07T05:11:30,,Visual.ly,neyoxoutsourcing,The Shelter Humanity Story STORY VIDEO Our lecdership team is a passionate group of individudis who are deeply invested in WATCH the long term vision for Shelter Humanity. S About Vision Transparency… [+924 chars],Have any high level money related structures been hacked? What are the odds of an assault?,https://visual.ly/community/Infographics/business/have-any-high-level-money-related-structures-been-hacked-what-are,https://thumbnails-visually.netdna-ssl.com/have-any-high-level-money-related-structures-been-hacked-what-are-the-odds-of-an-assault_610e160241643_w250_h250.png
2021-08-07,2021-08-07T00:12:26,,Yahoo Entertainment,Bob Mason,"Bitcoin, BTC to USD, rallied by 4.80% on Friday. Following a 2.89% gain on Thursday, Bitcoin ended the day at $42,854.0.
A bearish start to the day saw Bitcoin fall to an early morning intraday low … [+2517 chars]","The Crypto Daily – Movers and Shakers – August 7th, 2021",https://finance.yahoo.com/news/crypto-daily-movers-shakers-august-001226707.html,https://s.yimg.com/uu/api/res/1.2/Q2ku5k19_eKIuYOwyq3ogA--~B/aD00MTA7dz02MTU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/fx_empire_176/89de1a19e72fcc28fd6018e1ca322473
2021-08-07,2021-08-07T08:21:38,,Business Wire,Business Wire,"HONG KONG--(BUSINESS WIRE)--Aug 7, 2021--
On August 6, 18:30 (UTC+8), the official website of ViaBTC Capital, ViaBTCs new subsidiary, went live, which also marked the official establishment of the n… [+6633 chars]",The Establishment of ViaBTC Capital Renovates the Blockchain Investment Ecosystem - Cadillac News,https://www.businesswire.com/news/home/20210807005007/en/,https://bloximages.newyork1.vip.townnews.com/cadillacnews.com/content/tncms/assets/v3/editorial/c/73/c736bdac-6544-5c6b-b834-0d026c8db7ed/610e45294be95.image.jpg?resize=900%2C383
2021-08-07,2021-08-07T08:00:00,business-insider,Business Insider,George Glover,"Richard Heart has mixed feelings about this year's flurry of upgrades to the network.
""I think EIP 1559 will be good for ether's price,"" the founder of the hex and pulse cryptocurrencies told Inside… [+4014 chars]","Ether 2.0: the founder of hex and pulse explains why upcoming legislation could drive the coin below $1,700 - and breaks down the difference between 'proof of work', 'proof of stake', and 'proof of wait'",https://www.businessinsider.com/crypto-investing-strategy-ether-london-hard-fork-hex-richard-heart-2021-8,https://i.insider.com/610d37dd2a24d00018620a58?width=1200&format=jpeg
2021-08-07,2021-08-07T19:41:07,,Cointelegraph,Cointelegraph By Jordan Finneseth,"This week Ethereum's London hardfork was completed without a hiccup and investors have now reset their eyes on new highs above $3,100.
Data from Cointelegraph Markets Pro and TradingView shows that … [+2565 chars]","Here’s what traders expect now that Ethereum price is over $3,000",https://cointelegraph.com/news/here-s-what-traders-expect-now-that-ethereum-price-is-over-3-000,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvNWMyM2E2NjQtMTYxYS00YzA3LTk5ZGMtNjg5MjhmMWU3OTQxLmpwZw==.jpg
2021-08-07,2021-08-07T15:00:00,,Bitcoin Magazine,Bitcoin&Bald,Throw 100 cyber-hornets into a voting booth and they will sting each other to death with 100 viewpoints. Throw 100 cyber-hornets into a room with a Bitcoin-hater like Nassim Taleb (who personally att… [+2843 chars],The Bitcoin Honey Badger Voting Bloc,https://bitcoinmagazine.com/culture/the-bitcoin-honey-badger-voting-bloc,https://bitcoinmagazine.com/.image/t_share/MTgxNTc0MDQwODk1NDMxNzg5/honey-badger-hodl.jpg
2021-08-07,2021-08-07T11:31:49,,Cointelegraph,Cointelegraph By Yashu Gola,"Ethereum's native asset Ether (ETH) crossed above $3,000 in an extended upside rally on Aug. 7, hitting a three-month high. Nevertheless, the cryptocurrency's incredible move upside also boosted its … [+3564 chars]",Ethereum price soars above $3K into 'red zone' triggering sell-off fears,https://cointelegraph.com/news/ethereum-price-soars-above-3k-into-red-zone-triggering-sell-off-fears,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvMzdlOGQ5NmEtYTA2Ni00NGNlLTljYWItZjQwYWIxZWFkNDg5LmpwZw==.jpg
2021-08-07,2021-08-07T14:55:57,,Cointelegraph,Cointelegraph By Yashu Gola,"Bitcoin (BTC) price reacted as high as $44,600 on Aug. 7 amid speculations that it could undergo a similar upside boom like the one that began in October 2020.
Bitcoin reached $44,600 before correct… [+3336 chars]",Bitcoin erases May crash losses as BTC price rebounds to $44K,https://cointelegraph.com/news/bitcoin-erases-may-crash-losses-as-btc-price-rebounds-to-44k,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvZDI4N2M4YmUtOWYzNS00NzQ2LWE2MzYtNjcwMjgyZDA1ZjVjLmpwZw==.jpg
2021-08-07,2021-08-07T03:13:59,,WebProNews,Matt Milano,"Following months of losses, Bitcoin has rallied to its highest point since May.
Bitcoin, and the cryptocurrency market in general, has taken a beating over the last couple of months. Crackdowns by C… [+296 chars]",Bitcoin Rallies to Highest Price Since May,https://www.webpronews.com/bitcoin-rallies-to-highest-price-since-may/,https://www.webpronews.com/wp-content/uploads/2020/12/Bitcoin-Cryptocurrency-Image-by-Michael-Wuensch.jpg
2021-08-07,2021-08-07T09:47:00,,Cointelegraph,Cointelegraph By Anupam Varshney,"Over the last 10 years, Bitcoin (BTC) has performed exceptionally well as a store of value and for speculative investment purposes. However, a lot of this can be attributed to its decentralized natur… [+9198 chars]",DEXs could see demand boost as regulators target centralized exchanges,https://cointelegraph.com/news/dexs-could-see-demand-boost-as-regulators-target-centralized-exchanges,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvZGIyZDA1MGMtMzA3OS00YzlmLTgwOTAtYTZjN2FmYzM3ZGViLmpwZw==.jpg
2021-08-07,2021-08-07T22:23:41,cnn,CNN,Rachel Janfaza,"Washington, DC (CNN)As the Senate prepares to vote on the final passage of the massive $1.2 trillion bipartisan infrastructure package, members of the cryptocurrency space -- those in favor of using … [+5481 chars]",'This is no way to make policy:' Cryptocurrency advocates express frustration with bipartisan infrastructure language,https://www.cnn.com/2021/08/07/politics/cryptocurrency-infrastructure-bill/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210726122316-cryptocurrencies-bitcoin-dogecoin-ethereum---stock-super-tease.jpg
2021-08-07,2021-08-07T12:53:00,,Cointelegraph,Cointelegraph By Osato Avan-Nomayo,"Bitcoin Satoshis Vision, the fork of another Bitcoin (BTC) fork, has for the third time in three months suffered a blockchain reorganization (reorg) attack. With a call to all stakeholders to mark th… [+8202 chars]",Bitcoin SV rocked by three 51% attacks in as many months,https://cointelegraph.com/news/bitcoin-sv-rocked-by-three-51-attacks-in-as-many-months,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvOTk3OGVlNGMtYjhkYy00NWE4LWE5Y2EtOGRkMDU2YmM3YzEwLmpwZw==.jpg
2021-08-07,2021-08-07T00:25:24,,Yahoo Entertainment,Bob Mason,"Ethereum
Ethereum rose by 2.24% on Friday. Following a 3.84% rally on Thursday, Ethereum ended the day at $2,892.98.
A bearish start to the day saw Ethereum fall to a mid-day intraday low $2,721.00… [+5186 chars]","Ethereum, Litecoin, and Ripple’s XRP – Daily Tech Analysis – August 7th, 2021",https://finance.yahoo.com/news/ethereum-litecoin-ripple-xrp-daily-002524790.html,https://s.yimg.com/uu/api/res/1.2/OirFjc9yNVRmI.93bKHZ4A--~B/aD00MTA7dz02MTU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/fx_empire_176/ed1042970855c18643940971a267a881
2021-08-07,2021-08-07T15:30:00,,Yahoo Entertainment,BeInCrypto,"BeInCrypto 
The rush on CryptoPunk non-fungible tokens (NFTs) skyrocketed this week with daily trading volumes in the tens of millions of dollars.
While some have labeled NFTs as a passing fad, fan… [+1325 chars]",CryptoPunk NFT Prices Jump Up 50% in Seven Days,https://finance.yahoo.com/news/cryptopunk-nft-prices-jump-50-153000927.html,https://s.yimg.com/uu/api/res/1.2/2RtkP0KJ.phOX2B6AHBOcg--~B/aD03MjA7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/beincrypto_articles_718/cde132068bd5bab77902d8bfd31addfe
2021-08-07,2021-08-07T08:00:00,business-insider,Business Insider,Vicky Ge Huang,"Make no mistake, Michael Boutros is a trader through and through. 
Having worked for almost every major foreign exchange broker on Wall Street over the past 15 years, he has tested and refined his o… [+5310 chars]","A 15-year professional trader breaks down why bitcoin could surge to $45,000 in the next 2 to 3 weeks before dropping to the $32,000 to $35,000 range — and lays out 3 trades for ethereum and 2 altcoins as he predicts similar moves",https://www.businessinsider.com/bitcoin-price-forecasts-ethereum-altcoins-technical-analysis-sentiment-trader-crypto-2021-8,https://i.insider.com/610d35a82a24d00018620952?width=1200&format=jpeg
2021-08-07,2021-08-07T20:09:13,,New York Post,John Aidan Byrne,"Its bitcoin with coffee to go!
Buying cryptocurrency will be as easy as fueling up and grabbing snacks after a new deal to install bitcoin ATMs in a nationwide convenience store and gas station chai… [+1820 chars]","Bitcoin ATMS coming to gas station, retail chain Circle K",https://nypost.com/2021/08/07/bitcoin-atms-to-be-installed-in-gas-station-chain-circle-k-in-nyc/,https://nypost.com/wp-content/uploads/sites/2/2021/08/Bitcoin.jpg?quality=90&strip=all&w=1200
2021-08-07,2021-08-07T17:00:35,,newsBTC,Best Owie,"Crypto continues to be a controversial asset when it comes to the law and crime. Just this fiscal year alone, the IRS has seized $1.2 billion worth of cryptocurrency. The U.S. government started seiz… [+3774 chars]",Here’s What Happens To All Of The Crypto Assets The IRS Seizes,https://www.newsbtc.com/crypto/crypto-assets-the-irs-seizes/,https://www.newsbtc.com/wp-content/uploads/2021/08/seized-crypto.jpeg
2021-08-07,2021-08-07T01:17:00,,Seeking Alpha,Todd Sullivan,"Yingko/iStock via Getty Images
Inflation is a puzzle, with many believing it derives from economic demand. It may appear so when under-inventoried factories and raw material suppliers experience sur… [+6357 chars]","As Inflation Soars, So Does The S&P 500 Intrinsic Value",https://seekingalpha.com/article/4446287--inflation-soars-so-does-sp-500-intrinsic-value,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1221151293/large_image_1221151293.jpg
2021-08-07,2021-08-07T16:00:19,,Bitcoinist,Asad Gilani,"The State of Pennsylvania may soon empower a task force that will monitor the operations of cryptocurrency brokers in the State. The Bill has appeared in the General Assembly, and the Legislature is … [+2755 chars]",Latest Pennsylvania Legislature Considers Cryptocurrency Task Force Bill,https://bitcoinist.com/latest-pennsylvania-legislature-considers-cryptocurrency-task-force-bill/,https://bitcoinist.com/wp-content/uploads/2021/08/tab-2510526_1280.jpg
2021-08-07,2021-08-07T16:37:44,,Cointelegraph,Cointelegraph By Sam Bourgi,"After serving as the chief executive officer of major cryptocurrency exchange Binance.US for less than four months, Brian Brooks announced Friday he would be stepping down a move that was greeted wit… [+4757 chars]",Crypto community in shock over Brian Brooks’ resignation from Binance.US,https://cointelegraph.com/news/crypto-community-in-shock-over-brian-brooks-resignation-from-binance-us,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvNWM2NjQ2NTYtY2JhMi00NmIzLTk4MGQtNWE1MTgwNDkxYzcyLmpwZw==.jpg
2021-08-07,2021-08-07T16:30:14,,Bitcoinist,Asad Gilani,"Yahoo Japan and Line, a messaging giant, aims at enabling NFT trading on the Line’s blockchain. The messaging giant announced that its subsidiary dealing in crypto LVC would work with the Japanese in… [+2341 chars]",Yahoo Japan To Introduce NFT Trading In Partnership With Line,https://bitcoinist.com/yahoo-japan-to-introduce-nft-trading-in-partnership-with-line/,https://bitcoinist.com/wp-content/uploads/2021/08/yahoo-2440965_1280.png
2021-08-07,2021-08-07T19:10:02,,Bitcoinist,Taylor Scott,"CryptoPunks dominated the chatter around NFTs this week. However, a lot of action continued to make waves across the NFT landscape in the past seven days; OpenSea hit a new trading volume record, NBA… [+4553 chars]",NFTs In A Nutshell: A Weekly Review,https://bitcoinist.com/nfts-in-a-nutshell-a-weekly-review-15/,https://bitcoinist.com/wp-content/uploads/2021/07/marble-3117471_1920.jpeg
2021-08-07,2021-08-07T08:23:47,,Business Wire,,"HONG KONG--(BUSINESS WIRE)--On August 6, 18:30 (UTC+8), the official website of ViaBTC Capital, ViaBTCs new subsidiary, went live, which also marked the official establishment of the newly initiated … [+6017 chars]",The Establishment of ViaBTC Capital Renovates the Blockchain Investment Ecosystem,https://www.businesswire.com/news/home/20210807005007/en/The-Establishment-of-ViaBTC-Capital-Renovates-the-Blockchain-Investment-Ecosystem,https://mms.businesswire.com/media/20210807005007/en/897333/23/%E5%9B%BE%E7%89%871.jpg
2021-08-07,2021-08-07T23:00:01,,newsBTC,Best Owie,Bitcoin accumulation patterns continue to point to the fact that the recent rally might not be ending anytime soon. Investors have continued to hoard assets as the volume of bitcoins sent to exchange… [+3257 chars],Bitcoin Accumulation Patterns Shows Rally Might Only Be In Its Early Stages,https://www.newsbtc.com/analysis/btc/bitcoin-rally-in-early-stages/,https://www.newsbtc.com/wp-content/uploads/2021/08/bitcoin-piggybank.jpeg
2021-08-07,2021-08-07T15:59:16,,Mydealz.de,Bumblebee999,"Gutscheincodes verfallen in 1-2 Tagen.German (4.7) Digital Dropshipping Masterclass: Das NEUE Geschäftsmodell 4EC9C189B9A4C717D4D9
English:
(4.4) Selenium in C# - Setup Simple Test Automation Frame… [+4370 chars]",Übersicht über 45+ kostenlose Udemy Kurse,https://www.mydealz.de/deals/ubersicht-uber-45-kostenlose-udemy-kurse-1840017,https://static.mydealz.de/threads/raw/default/1840017_1/re/1024x1024/qt/60/1840017_1.jpg
2021-08-07,2021-08-07T05:51:48,,NDTV News,Edited by Gadgets 360 Newsdesk,"How can you buy Bitcoin, and where can you store the cryptocurrency you buy are two questions that can intimidate people as it sounds very technical, but actually doing so can be as easy as installin… [+3662 chars]",This Is How You Can Start Trading in Cryptocurrency,https://gadgets.ndtv.com/cryptocurrency/features/how-to-buy-where-to-store-cryptocurrency-2504836,https://c.ndtvimg.com/2019-02/dcgq6nso_ripple-bitcoin-etherum-cryptocurrency-reuters_625x300_05_February_19.jpg
2021-08-07,2021-08-07T07:11:00,,Cointelegraph,Cointelegraph By Laurent Descout,"Were living in a time where digital assets are moving towards mainstream adoption. From retail customers to traditional banks and financial service providers, digital assets are on the rise. Many of … [+6003 chars]",What form of digital assets will be the future of payments?,https://cointelegraph.com/news/what-form-of-digital-assets-will-be-the-future-of-payments,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDcvMTkyMmVjMmEtODU5Mi00ZTJkLTg1OWQtMDZiNTNmODAyNDJjLmpwZw==.jpg
2021-08-07,2021-08-07T16:15:00,,Yahoo Entertainment,BeInCrypto,"BeInCrypto 
It has been an eventful 24 hours for the crypto market, as front-runners bitcoin (BTC) and Ether (ETH) show significant growth. Increases that have brought an additional $140 billion to … [+762 chars]",BTC and ETH Soar as Total Crypto Market Cap Climbs to $1.8T,https://finance.yahoo.com/news/btc-eth-soar-total-crypto-161500003.html,https://s.yimg.com/uu/api/res/1.2/oHcCyZxCEhUGxRSIHuXKmw--~B/aD03MjA7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/beincrypto_articles_718/a67d8c5a100355d7c342fad1adf9ef6c
2021-08-07,2021-08-07T14:06:03,,Business Standard,Bloomberg,"Bitcoin and Ether reached their highest levels in more than two months after a major Ethereum upgrade and despite uncertainty over crypto rules in the U.S. infrastructure plan.
Bitcoin gained as muc… [+2853 chars]",Bitcoin and Ether hit highest levels since mid-May as sentiment warms,https://www.business-standard.com/article/markets/bitcoin-and-ether-hit-highest-levels-since-mid-may-as-sentiment-warms-121080701154_1.html,https://bsmedia.business-standard.com/_media/bs/img/article/2021-08/07/full/1628345156-9918.jpg
2021-08-07,2021-08-07T20:00:38,,newsBTC,Tony Spilotro,"Bitcoin price has made a decent recovery from the lows put in around $28,888 and the yearly open, but still has ways to go to catch up the all-time highs.
A buy signal could trigger just days from n… [+2657 chars]",A Generational Bitcoin Buy Signal Is Almost Back,https://www.newsbtc.com/analysis/btc/generational-bitcoin-buy-signal/,https://www.newsbtc.com/wp-content/uploads/2021/08/bitcoin-generational-buy-signal-iStock-470201459.jpeg
2021-08-07,2021-08-07T18:16:00,,Yahoo Entertainment,Nate DiCamillo,"U.S. Senators Mark Warner (D-Va.) and Kyrsten Sinema (D-Ariz.) on Saturday updated their amendment modifying a crypto tax reporting provision in the Senate’s landmark infrastructure bill.
The origin… [+1993 chars]",Two Senators Propose Exemptions to Crypto Tax Reporting Required By US Infrastructure Bill,https://finance.yahoo.com/news/two-senators-propose-exemptions-crypto-181600531.html,https://s.yimg.com/uu/api/res/1.2/9H05i8wmzarMjunHvkaDoQ--~B/aD04MDA7dz0xMjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/coindesk_75/354355ba39a9d6a9c0c0c00f24a670b0
2021-08-07,2021-08-07T20:05:07,,Cointelegraph,Cointelegraph By Sam Bourgi,"United States senators Mark Warner and Kyrsten Sinema, both Democrats from Virginia and Arizona, respectively, have introduced a new amendment to the infrastructure bill that would lessen the burden … [+3685 chars]",2 Senators introduce pro-crypto amendment to infrastructure bill; industry says it's not enough,https://cointelegraph.com/news/2-senators-introduce-pro-crypto-amendment-to-infrastructure-bill-industry-says-it-s-not-enough,https://images.cointelegraph.com/images/1200_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS91cGxvYWRzLzIwMjEtMDgvN2I5ZjlkODctYzMyZC00YjlhLThlYzYtMmE2ZWViNzg4ZjMyLmpwZw==.jpg
2021-08-07,2021-08-07T14:35:23,,Yahoo Entertainment,Yahoo Finance,The cryptocurrency space continues to be characterized by conversations surrounding its adoption and investment by large institutional investors. Landmark events like Coinbases (COIN) direct listing … [+4066 chars],2 things are becoming apparent about crypto: Fidelity exec,https://finance.yahoo.com/news/heres-two-things-becoming-apparent-about-crypto-fidelity-exec-143523149.html,https://s.yimg.com/ny/api/res/1.2/TWotzZaPkIQ379Yyu7MaVQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTIwMDA7aD0xMjc1/https://s.yimg.com/os/creatr-uploaded-images/2021-07/b4f7b2e0-df4d-11eb-bfb3-bff26559bd3f
